	HD-UDDS	OCTA	Manhattan	NYBC	NYCC	WMATA	Paris	ETC-Urban	SF	KCMC	Beeline	CSHVC	CBD (SAE)	WVU-5PEAK	Custom Input
977	0.0	0.0	2.6		3.43	16.7	23.4		10.0	14.4	0.0	2.2			
978	0.0	0.0	4.2		2.06	16.2	23.8		10.0	15.9	0.0	1.8			
979	0.0	0.0	7.4		0.0	15.6	24.5		10.0	17.3	0.0	2.2			
980	0.51	0.0	10.5		0.0	15.0	25.3		10.0	18.7	0.0	1.5			
981	0.33	0.22	12.4		0.0	14.3	26.2		10.0	20.1	0.0	1.8			
982	0.0	0.96	14.1		0.0	13.8	27.0		10.0	21.2	0.0	1.5			
983	0.0	2.24	15.3		0.0	13.3	28.0		10.0	22.4	0.0	1.5			
984	0.0	3.98	16.4		0.0	12.9	28.1		10.0	23.0	0.0	0.0			
985	0.0	5.95	18.9		0.0	12.6	25.7		10.0	24.3	0.0	0.0			
986	0.0	7.71	21.1		0.0	12.4	23.9		10.0	25.4	0.0	0.0			
987	0.0	9.27	22.3		0.0	12.0	22.7		10.0	26.2	0.0	0.0			
988	0.0	10.78	23.3		0.0	11.5	21.1		10.0	27.5	0.0	0.0			
989	0.0	12.22	24.2		0.0	10.9	16.6		10.0	28.1	0.0	0.0			
990	0.0	13.6	23.3		0.0	10.3	14.4		10.0	28.3	0.0	0.0			
991	0.0	14.91	22.1		0.0	9.6	15.3		10.0	28.1	0.0	0.0			
992	0.0	16.04	20.2		0.0	8.5	16.1		12.0	28.4	0.0	0.0			
993	0.0	17.05	18.2		0.0	6.9	17.4		14.0	31.0	0.0	0.0			
994	0.0	17.84	15.5		0.0	4.9	18.7		16.0	29.7	0.0	0.0			
995	0.0	18.37	12.7		0.0	3.1	19.4		17.9624	29.6	0.0	0.0			
996	0.0	18.98	7.1		0.0	1.5	19.1		19.5283	30.2	0.0	0.0			
997	0.0	19.61	2.2		0.0	0.4	17.6		20.0	31.4	0.0	0.0			
998	0.0	20.25	0.2		0.0	0.0	14.8		20.0	32.1	0.0	0.0			
999	0.0	20.82	0.0		0.0	0.0	11.7		20.0	32.2	0.0	0.0			
1000	0.0	21.13	0.0		0.0	0.0	11.3		20.0	33.3	0.0	0.0			
1001	0.0	21.4	0.0		0.0	0.0	11.8		20.0	33.8	0.0	0.0			
1002	0.0	21.78	0.0		0.0	0.0	11.8		20.0	34.2	0.0	0.0			
1003	0.13	22.31	0.0		0.0	0.0	10.5		20.0	34.5	0.0	0.0			
1004	0.71	22.87	0.0		0.0	0.0	10.0		20.0	34.0	0.0	1.8			
1005	0.0	23.38	0.0		0.0	0.0	9.6		20.0	33.8	0.0	4.0			
1006	0.0	23.79	0.0		0.0	0.0	10.7		20.0	33.8	0.0	5.1			
1007	0.0	24.25	0.0		0.0	0.0	11.9		20.0	33.7	0.0	4.0			
1008	0.0	24.71	0.0		0.0	0.0	11.1		20.0	34.4	0.0	2.2			
1009	4.15	25.0	0.0		0.0	0.0	8.3		20.0	35.0	0.0	0.7			
1010	6.0	25.17	0.0		0.0	0.0	8.3		20.0	35.3	0.0	0.7			
1011	6.0	25.37	0.0		0.0	0.0	7.0		20.0	35.8	0.0	2.2			
1012	6.0	25.84	0.0		0.0	0.0	6.0		20.0	36.2	0.0	2.6			
1013	5.3	26.35	0.0		0.0	0.0	4.2		20.0	36.6	0.0	2.6			
1014	4.14	26.79	0.0		0.0	0.0	4.7		20.0	36.3	0.0	2.6			
1015	1.96	27.14	0.0		0.0	0.0	5.1		20.0	35.7	0.0	2.6			
1016	0.0	27.4	0.0		0.0	0.0	4.7		20.0	34.4	0.0	2.6			
1017	0.0	27.51	1.3		0.0	0.0	4.6		20.0	34.6	0.0	2.9			
1018	0.0	27.61	2.4		0.0	0.0	0.9		20.0	34.1	0.0	2.9			
1019	0.0	27.69	3.6		0.0	0.0	0.0		20.0	32.5	0.6	3.3			
1020	0.0	27.64	5.4		0.0	0.0	0.0		20.0	34.7	2.0	3.7			
1021	0.0	27.5	6.7		0.0	0.0	0.0		20.0	35.8	4.0	3.7			
1022	0.0	27.35	7.9		0.0	0.0	0.0		20.0	36.4	6.9	3.3			
1023	0.0	27.32	9.0		0.0	0.0	0.0		20.0	36.9	10.1	2.9			
1024	0.0	27.23	10.0		0.0	0.0	0.0		20.0	36.9	13.3	2.9			
1025	0.0	27.15	10.7		0.0	0.0	0.0		20.0	36.7	16.3	2.9			
1026	0.0	27.1	11.5		0.0	0.3	0.0		20.0	37.0	19.2	2.9			
1027	0.0	27.1	11.8		0.0	0.9	0.0		20.0	36.7	21.7	2.9			
1028	0.0	26.95	12.5		0.0	1.8	1.4		20.0	36.6	24.1	2.9			
1029	0.0	26.81	12.9		0.0	2.4	4.3		20.0	35.6	26.2	3.3			
1030	0.0	26.66	13.7			3.1	8.1		20.0	35.7	28.2	3.3			
1031	0.0	26.41	14.1			3.6	9.2		20.0	33.9	29.7	2.9			
1032	0.0	26.25	14.5			4.1	8.9		20.0	35.2	30.8	2.9			
1033	0.0	25.86	14.8			4.5	8.3		20.0	35.5	31.8	2.6			
1034	0.0	25.61	15.0			4.9	7.2		20.0	35.3	32.7	0.4			
1035	0.0	25.45	15.3			5.1	6.4		20.0	36.3	33.4	0.0			
1036	0.0	25.22	15.5			5.7	6.8		20.0	38.3	34.2	0.0			
1037	0.48	25.07	15.7			6.6	9.3		20.0	37.8	35.0	0.0			
1038	1.64	25.13	15.7			7.7	11.7		20.0	34.4	36.0	0.0			
1039	0.41	25.14	15.2			8.6	13.1		20.0	32.8	36.7	0.0			
1040	0.0	24.94	15.6			9.3	14.6		20.0	29.1	37.2	0.0			
1041	0.0	24.73	15.5			9.2	16.5		20.0	30.7	37.5	0.0			
1042	0.0	24.49	15.6			8.5	15.6		20.0	27.5	37.5	0.0			
1043	0.0	24.23	15.4			7.3	13.4		20.0	25.3	37.5	0.0			
1044	0.0	23.82	14.7			6.0	11.8		20.0	23.0	37.4	0.0			
1045	0.0	23.19	15.2			4.9	10.5		20.0	20.8	37.2	0.0			
1046	0.0	22.6	15.3			4.0	9.1		20.0	18.5	37.0	0.0			
1047	0.0	21.78	15.3			3.2	9.5		20.0	14.8	36.7	0.0			
1048	0.0	20.49	15.3			2.6	10.7		20.0	11.6	36.5	0.0			
1049	0.0	17.8	15.3			2.2	12.9		20.0	8.7	36.4	0.0			
1050	0.0	15.09	15.3			2.0	12.8		20.0	5.3	36.4	0.0			
1051	0.0	12.18	15.2			2.3	12.9		20.0	3.3	36.5	0.0			
1052	0.0	8.33	15.3			3.3	11.8		20.0	0.0	36.7	0.0			
1053	0.0	4.87	15.4			4.8	11.0		18.0	0.0	36.7	0.0			
1054	0.0	2.48	15.1			6.5	9.6		16.0	0.0	36.7	0.0			
1055	0.0	1.28	15.5			8.1	4.3		14.0	0.0	36.5	0.0			
1056	0.0	0.42	16.0			9.2	3.5		12.0	0.0	36.4	0.0			
1057	0.0	0.1	16.4			9.6	0.6		10.0	0.0	36.2	0.0			
1058	0.0	0.0	17.0			9.5	0.0		10.0	0.0	36.5	0.0			
1059	0.0	0.0	16.8			9.1	0.0		10.0	0.0	36.7	0.0			
1060	0.0	0.0	17.4			8.7	0.0		10.0	0.0	37.0	0.0			
1061		0.0	17.9			8.3	0.0		10.0	1.8	37.2	0.0			
1062		0.0	16.8			8.0	0.0		10.0	4.1	37.2	0.0			
1063		0.0	15.4			7.8	0.0		10.0	6.0	37.0	0.0			
1064		0.0	13.6			7.6	0.0		10.0	8.2	36.5	0.0			
1065		0.0	11.2			7.5	0.0		10.0	9.6	35.7	0.0			
1066		0.0	8.3			7.3	0.0		10.0	10.9	34.5	0.0			
1067		0.0	4.9			7.0	2.4		10.0	12.6	33.2	0.0			
1068		0.0	1.6			6.7	4.7		10.0	13.5	31.3	0.0			
1069		0.0	0.1			6.3	6.8		10.0	15.5	29.3	0.0			
1070		0.1	0.0			5.9	9.2		10.0	15.7	27.3	0.0			
1071		0.46	0.0			5.6	8.4		10.0	16.5	25.7	0.0			
1072		1.91	0.0			5.4	8.4		10.0	17.4	24.1	0.0			
1073		4.21	0.0			5.1	7.4		10.0	18.6	22.8	0.0			
1074		6.78	0.0			4.8	6.4		10.0	19.0	21.7	0.0			
1075		9.43	0.0			4.5	6.6		10.0	20.3	20.7	0.0			
1076		11.96	0.0			4.0	8.4		10.0	21.2	19.3	0.0			
1077		14.04	0.0			3.6	11.9		10.0	21.7	17.6	0.0			
1078		15.82	0.0			3.1	13.6		10.0	22.5	15.5	0.0			
1079		17.07	0.0			2.6	15.1		10.0	23.2	13.1	0.0			
1080		17.9	0.0			2.2	16.7		10.0	23.6	10.3	0.0			
1081		18.36	0.0			1.8	16.1		10.0	24.5	7.3	0.0			
1082		18.67	0.0			1.5	13.7		10.0	25.2	4.8	0.0			
1083		18.92	0.0			1.1	11.3		10.0	26.2	2.7	0.0			
1084		19.07	0.0			0.7	8.9		10.0	27.3	1.2	0.0			
1085		19.25	0.0			0.4	9.0		10.0	27.8	0.3	0.0			
1086		19.33	0.0			0.2	10.5		10.0	28.7	0.1	0.0			
1087		19.46	0.0			0.0	12.7		10.0	29.5	0.0	0.0			
1088		19.57	0.0			0.0	13.2		10.0	30.3	0.0	0.0			
1089		19.63	0.0			0.0	13.7		10.0	30.3	0.2	0.0			
1090		19.68	0.0			0.0	12.7		10.0	30.8	1.0	0.0			
1091		19.79	0.0			0.0	11.8		10.0	31.4	2.5	0.0			
1092		19.96	0.0			0.0	10.8		10.0	31.8	4.9	0.0			
1093		19.98	0.0			0.0	9.2		10.0	31.9	7.9	0.0			
1094		19.99	0.0			0.0	4.7		10.0	32.5	11.1	0.0			
1095		20.04	0.0			0.0	2.7		10.0	32.8	14.3	0.3			
1096		20.05	0.0			0.0	1.9		10.0	33.3	16.8	0.2			
1097		19.64	0.0			0.2	0.6		10.0	34.0	18.7	0.3			
1098		18.85	0.0			0.6	0.2		10.0	34.2	19.5	0.2			
1099		17.94	0.0			1.0	2.4		10.0	34.4	19.3	0.9			
1100		17.17	0.3			1.9	5.1		10.0	34.2	18.3	1.0			
1101		16.68	0.6			3.2	6.0		10.0	34.9	17.2	0.3			
1102		16.23	2.8			4.9	6.4		10.0	34.5	16.2	0.1			
1103		15.7	4.9			6.5	6.5		10.0	33.5	15.6	0.2			
1104		15.33	7.1			8.2	6.9		10.0	33.5	15.8	0.1			
1105		15.64	11.7			9.5	6.8		10.0	32.0	16.7	0.3			
1106		16.35	13.4			10.2	6.2		10.0	32.5	17.3	0.3			
1107		17.14	14.9			10.4	5.2		10.0	32.9	17.5	1.4			
1108		17.68	17.7			10.3	1.6		10.0	33.3	16.7	2.5			
1109		18.22	20.1			9.6	2.3		10.0	33.7	14.8	3.4			
1110		18.51	20.6			8.2	0.0		10.0	31.9	12.0	4.3			
1111		18.58	20.9			6.3	0.0		10.0	31.5	8.6	5.2			
1112		18.54	21.4			4.2	0.0		10.0	31.2	5.5	6.2			
1113		18.31	23.5			2.4	0.0		10.0	31.4	3.0	7.2			
1114		17.29	24.0			0.9	0.0		12.0	31.7	1.2	8.2			
1115		16.24	24.3			0.2	0.0		14.0	32.2	0.4	9.1			
1116		15.67	23.9			0.0	0.0		16.0	32.0	0.0	9.4			
1117		14.99	23.5			0.0	0.0		17.2912	32.4	0.0	8.6			
1118		13.38	22.0			0.0	0.0		18.2532	33.0	0.0	7.4			
1119		10.91	19.4			0.0	0.0		19.1436	33.0	0.0	5.4			
1120		7.84	17.1			0.0	0.0		19.9614	32.7	0.0	3.4			
1121		3.86	14.7			0.0	0.0		20.0	32.1	0.0	2.7			
1122		0.75	10.1			0.0	0.0		20.0	30.4	0.0	0.9			
1123		0.1	6.4			0.0	0.0		20.0	31.0	0.0	0.2			
1124		0.0	4.7			0.0	0.0		20.0	31.2	0.0	0.2			
1125		0.0	3.3			0.0	0.0		20.0	30.4	0.0	0.5			
1126		0.0	2.2			0.0	0.7		20.0	30.0	0.0	0.4			
1127		0.0	1.1			0.0	1.1		20.0	30.0	0.0	0.2			
1128		0.0	0.1			0.0	1.4		20.0	30.0	0.0	0.1			
1129		0.0	0.0			0.0	1.6		20.0	29.0	0.0	0.2			
1130		0.0	0.0			0.0	0.1		20.0	27.4	0.0	0.0			
1131		0.0	0.0			0.0	0.0		20.0	27.0	0.0	0.0			
1132		0.0	0.0			0.0	0.0		20.0	29.2	0.0	0.0			
1133		0.0	0.0			0.0	0.0		20.0	24.6	0.0	0.0			
1134		0.0	0.0			0.0	0.0		20.0	23.8	0.0	0.0			
1135		0.0	0.0			0.0	0.0		20.0	22.8	0.0	0.0			
1136		0.26	0.0			0.0	0.0		20.0	19.8	0.0	0.0			
1137		1.18	0.0			0.0	0.0		20.0	17.2	0.0	0.0			
1138		3.06	0.0			0.0	0.0		20.0	14.4	0.0	0.0			
1139		5.6	0.0			0.0	0.0		20.0	10.8	0.0	0.0			
1140		8.23	0.0			0.0	0.9		20.0	8.0	0.0	0.0			
1141		10.87	0.0			0.0	2.1		20.0	4.4	0.0	0.0			
1142		13.34	0.0			0.0	3.9		20.0	0.8	0.0	0.0			
1143		15.3	0.0			0.0	5.1		20.0	0.0	0.0	0.3			
1144		15.99	0.0			0.0	5.4		20.0	0.0	0.0	1.4			
1145		16.36	0.0			0.0	5.5		20.0	0.0	0.0	2.7			
1146		16.85	0.0			0.0	4.8		20.0	0.0	0.0	4.4			
1147		17.34	0.0			0.3	3.7		20.0	0.0	0.0	5.7			
1148		17.7	0.0			0.6	1.5		20.0	0.0	0.0	6.5			
1149		18.01	1.7			1.0	1.8		20.0	0.0	0.0	7.6			
1150		18.29	4.0			1.9	0.9		20.0	0.0	0.0	9.0			
1151		18.52	5.9			3.4	0.6		20.0	0.0	0.0	10.6			
1152		18.7	7.3			5.5	0.0		20.0	0.0	0.0	11.7			
1153		18.89	7.7			7.9	3.1		20.0	0.0	0.0	12.7			
1154		19.06	8.1			10.1	7.7		20.0	0.0	0.0	14.2			
1155		18.77	8.8			12.1	9.2		20.0	0.0	0.0	15.8			
1156		17.65	9.5			13.8	10.6		20.0	0.0	0.0	16.6			
1157		16.59	11.2			15.4	10.5		20.0	0.0	0.0	16.3			
1158		14.68	11.3			17.0	12.1		20.0	0.0	0.0	15.7			
1159		11.97	11.5			18.7	14.0		20.0	0.0	0.0	15.6			
1160		9.04	10.9			20.1	15.1		20.0	1.6	0.0	15.9			
1161		5.88	10.4			21.1	16.3		20.0	3.6	0.0	16.3			
1162		2.76	11.0			20.8	18.3		20.0	6.0	0.0	16.7			
1163		0.6	11.5			19.1	18.5		20.0	7.2	0.0	16.9			
1164		0.0	11.9			16.0	19.7		20.0	10.3	0.0	16.1			
1165		0.0	12.5			12.0	21.1		20.0	11.0	0.0	14.7			
1166		0.0	12.3			7.8	22.6		20.0	11.6	0.0	12.7			
1167		0.0	11.5			4.4	23.6		20.0	12.5	0.0	10.7			
1168		0.0	11.3			2.0	23.9		20.0	13.2	0.0	8.7			
1169		0.0	11.5			0.7	24.6		20.0	13.6	0.0	6.7			
1170		0.0	11.9			0.2	25.2		20.0	14.0	0.1	4.7			
1171		0.0	11.2			0.3	24.9		20.0	14.8	0.4	3.2			
1172		0.0	11.0			0.7	25.3		20.0	11.8	0.8	2.1			
1173		0.0	11.1			1.1	25.7		20.0	11.0	1.3	1.1			
1174		0.0	11.8			1.3	25.7		20.0	9.4	2.5	1.0			
1175		0.0	12.7			1.4	25.4		18.0	7.2	4.0	0.9			
1176		0.18	13.1			1.3	26.0		16.0	5.4	5.6	1.4			
1177		1.65	12.4			1.1	26.5		14.0	3.8	7.5	1.8			
1178		5.71	9.7			0.8	25.6		12.0	1.7	9.1	0.9			
1179		9.38	6.2			0.5	24.6		10.0	0.0	10.1	0.1			
1180		12.42	3.5			0.2	23.3		10.0	0.0	11.1	0.0			
1181		13.56	1.1			0.0	22.2		10.0	0.0	12.0	0.0			
1182		13.74	0.3			0.0	17.7		10.0	0.0	13.3	0.0			
1183		14.51	0.0			0.0	15.4		10.0	0.0	15.3	0.0			
1184		15.32	0.0			0.0	15.6		10.0	0.0	18.0	0.0			
1185		16.76	0.0			0.0	15.5		10.0	0.0	20.7	0.0			
1186		18.72	0.0			0.0	13.1		10.0	1.7	23.5	0.0			
1187		20.78	0.0			0.0	8.9		10.0	3.9	26.1	0.0			
1188		22.74	0.0			0.0	7.8		10.0	6.3	28.3	0.0			
1189		24.52	0.0			0.0	5.4		10.0	8.1	30.5	0.0			
1190		26.3	0.0			0.0	1.0		10.0	9.9	32.4	0.0			
1191		26.81	0.0			0.0	0.6		10.0	11.2	33.9	0.0			
1192		25.48	0.0			0.0	0.0		10.0	13.5	35.0	0.0			
1193		25.46	0.0			0.0	0.0		10.0	14.1	36.0	0.0			
1194		26.24	0.0			0.0	0.0		10.0	14.8	36.5	0.0			
1195		27.37	0.0			0.0	0.0		10.0	16.3	36.5	0.0			
1196		28.73	0.0			0.0	0.0		10.0	16.0	36.0	0.0			
1197		29.36	0.0			0.4	0.0		10.0	16.7	34.7	0.0			
1198		27.82	0.0			0.9	0.0		10.0	17.3	32.5	0.0			
1199		24.38	0.0			1.5	0.0		10.0	18.0	29.3	0.0			
1200		20.99	0.0			2.0	0.0		10.0	17.9	25.8	0.0			
1201		16.35	0.0			2.5	0.0		10.0	19.3	22.0	0.0			
1202		11.31	0.0			2.8	0.0		10.0	20.1	18.1	0.0			
1203		6.18	1.6			3.1	0.9		10.0	20.5	14.3	0.0			
1204		2.52	3.5			3.4	3.0		10.0	20.7	10.6	0.0			
1205		0.55	5.4			3.6	2.8		10.0	21.4	7.4	0.1			
1206		0.34	8.1			3.8	2.4		10.0	21.9	4.8	0.2			
1207		2.28	11.0			4.0	2.8		10.0	21.9	2.7	0.9			
1208		5.91	14.3			4.0	3.5		10.0	23.0	1.3	1.6			
1209		8.97	16.7			3.9	4.7		10.0	22.7	0.6	2.7			
1210		11.59	18.0			3.6	6.4		10.0	23.2	0.4	3.5			
1211		12.43	19.1			3.2	7.7		10.0	23.3	0.3	4.2			
1212		10.6	21.1			2.8	7.2		10.0	22.1	0.2	5.0			
1213		8.23	22.8			2.4	7.2		10.0	20.8	0.1	5.9			
1214		5.91	23.4			2.0	7.7		10.0	18.5	0.0	6.8			
1215		4.74	23.8			1.6	7.7		10.0	14.8	0.1	7.6			
1216		3.22	22.4			1.2	7.4		10.0	11.3	0.8	8.6			
1217		1.52	20.7			0.8	7.0		10.0	7.6	2.2	9.8			
1218		0.37	18.9			0.5	6.3		10.0	4.8	4.4	10.9			
1219		0.45	16.2			0.2	5.9		10.0	0.0	7.3	12.4			
1220		2.79	14.6			0.0	5.7		10.0	0.0	10.5	14.4			
1221		6.47	13.1			0.0	6.1		10.0	0.0	13.8	16.3			
1222		9.47	9.9			0.0	6.9		10.0	0.0	16.3	16.4			
1223		12.09	6.3			0.0	8.7		10.0	0.0	18.1	15.4			
1224		14.41	4.2			0.0	8.9		10.0	0.0	19.1	14.6			
1225		13.91	2.2			0.0	9.7		10.0	0.0	20.0	14.5			
1226		11.78	1.1			0.0	9.5		10.0	0.0	20.5	14.8			
1227		8.82	0.1			0.0	9.1		10.0	0.0	21.6	15.4			
1228		6.23	0.0			0.0	8.8		10.0	0.0	23.2	15.9			
1229		3.54	0.0			0.0	8.0		10.0	0.0	25.2	16.7			
1230		1.04	0.0			0.0	7.3		10.0	0.0	27.3	17.7			
1231		0.1	0.0			0.0	6.0		10.0	0.0	29.7	18.8			
1232		0.0	0.0			0.0	5.7		10.0	0.0	31.8	20.2			
1233		0.0	0.0			0.0	5.2		10.0	0.0	33.7	21.6			
1234		0.0	0.0			0.0	4.1		10.0	0.0	35.0	22.8			
1235		0.0	0.0			0.0	5.1		10.0	0.0	35.2	24.0			
1236		0.0	0.0			0.0	4.6		12.0	1.5	34.5	25.2			
1237		0.0	0.0			0.0	3.6		14.0	3.4	32.7	25.9			
1238		0.0	0.0			0.0	3.9		16.0	7.0	30.0	26.6			
1239		0.0	0.0			0.0	2.3		18.0	7.5	27.0	25.8			
1240		0.0	0.0			0.0	3.0		20.0	9.7	23.5	24.7			
1241		0.0	0.0			0.0	1.8		20.0	7.2	20.0	24.3			
1242		0.0	0.0			0.0	0.6		20.0	12.4	16.2	24.3			
1243		0.0	0.0			0.0	0.0		20.0	14.2	12.6	24.6			
1244		0.22	0.0			0.0	0.0		20.0	9.6	8.8	25.1			
1245		1.63	0.0			0.0	0.0		20.0	19.3	5.8	25.8			
1246		5.13	0.0			0.0	0.0		20.0	20.6	3.4	26.7			
1247		8.45	0.0			0.0	0.0		20.0	20.9	1.6	27.8			
1248		10.86	1.5			0.0	0.0		20.0	21.6	0.6	28.8			
1249		13.01	3.3			0.0	0.0		20.0	22.0	0.2	28.2			
1250		14.99	4.9			0.0	0.0		20.0	24.3	0.0	26.8			
1251		16.85	6.8			0.0	0.0		20.0	26.0	0.0	24.8			
1252		18.42	8.6			0.0	0.0		20.0	25.8	0.0	22.8			
1253		19.17	10.3			0.0	0.0		20.0	25.0	0.0	20.8			
1254		20.07	11.6			0.3	0.0		20.0	24.7	0.0	18.8			
1255		21.18	11.8			1.1	2.4		20.0	25.3	0.0	16.8			
1256		22.52	11.8			2.6	4.4		20.0	19.8	0.0	14.8			
1257		23.54	11.6			4.6	5.7		20.0	23.6	0.0	12.8			
1258		24.7	11.3			6.6	8.0		20.0	20.9	0.0	10.8			
1259		25.5	11.5			8.3	10.0		20.0	20.0	0.0	8.8			
1260		26.21	11.6			9.2	10.8		20.0	17.9	0.0	7.0			
1261		27.02	11.8			9.1	12.9		20.0	12.9	0.0	6.7			
1262		27.93	9.1			8.0	15.0		20.0	9.5	0.0	7.2			
1263		28.5	6.2			6.3	16.7		20.0	6.9	0.0	8.3			
1264		28.54	4.1			4.4	18.8		20.0	3.6	0.0	9.3			
1265		28.75	2.9			2.6	20.0		20.0	2.2	0.1	10.4			
1266		28.72	3.6			1.2	21.1		20.0	0.0	0.5	11.6			
1267		28.72	4.6			0.4	22.3		20.0	0.0	1.7	13.0			
1268		28.78	5.5			0.1	22.8		20.0	0.0	3.7	14.5			
1269		29.1	4.5			0.0	22.9		20.0	0.0	6.5	16.0			
1270		29.65	2.2			0.0	23.1		20.0	0.0	10.3	17.9			
1271		30.51	1.5			0.0	23.8		20.0	0.0	14.6	20.0			
1272		31.12	1.8			0.0	23.6		20.0	0.0	19.2	22.3			
1273		30.33	3.1			0.0	23.0		20.0	0.0	23.7	24.3			
1274		28.31	4.7			0.0	23.3		20.0	0.0	27.7	26.3			
1275		26.37	5.9			0.0	23.8		20.0	0.0	31.1	27.0			
1276		24.39	8.4			0.0	24.4		20.0	2.3	33.5	26.9			
1277		22.38	9.6			0.0	25.0		20.0	4.8	35.0	26.7			
1278		20.4	10.8			0.0	24.9		20.0	7.4	35.5	26.6			
1279		18.3	11.0			0.0	24.4		20.0	10.0	35.7	26.6			
1280		16.19	10.7			0.0	24.3		20.0	11.6	35.4	26.6			
1281		14.01	10.6			0.0	24.3		20.0	12.9	34.2	26.5			
1282		11.8	10.5			0.0	24.6		20.0	16.1	32.9	26.5			
1283		9.63	10.3			0.0	24.3		20.0	16.3	31.5	26.5			
1284		7.58	10.1			0.0	23.1		20.0	17.5	30.0	26.5			
1285		6.53	10.2			0.0	19.1		20.0	20.2	28.6	26.3			
1286		6.79	9.3			0.0	15.4		20.0	21.4	27.6	25.6			
1287		7.19	7.8			0.0	13.4		20.0	22.0	26.7	23.4			
1288		7.7	6.7			0.0	11.0		20.0	22.6	25.7	22.5			
1289		7.95	7.2			0.0	7.7		20.0	23.5	24.5	21.9			
1290		6.8	8.2			0.0	4.2		20.0	25.2	22.6	21.2			
1291		5.56	9.5			0.2	0.7		20.0	26.7	20.2	20.9			
1292		4.67	10.8			0.8	0.0		20.0	27.0	17.7	21.0			
1293		3.98	11.9			1.7	0.0		20.0	28.4	14.6	21.3			
1294		3.22	12.7			2.8	0.0		20.0	25.9	12.0	21.7			
1295		2.03	13.4			4.0	0.0		20.0	21.7	10.5	22.1			
1296		0.72	14.1			5.1	0.0		20.0	22.8	10.3	22.9			
1297		0.13	13.2			6.1	0.0		17.0	19.4	11.3	23.8			
1298		0.0	13.4			7.0	0.0		14.0	15.4	13.8	24.6			
1299		0.0	13.0			7.9	0.0		11.0	10.0	17.2	25.7			
1300		0.0	10.8			8.7	0.6		8.0	5.0	20.7	26.8			
1301		0.0	7.7			9.4	2.8		5.0	0.0	24.0	28.2			
1302		0.0	4.4			9.9	3.8		3.0	0.0	26.8	29.4			
1303		0.0	1.8			10.4	4.4		0.0	0.0	29.2	30.5			
1304		0.0	2.1			11.0	5.6		0.0	0.0	31.1	31.3			
1305		0.0	2.8			11.8	6.9		0.0	0.0	32.5	32.1			
1306		0.0	2.2			12.8	10.6		0.0	0.0	33.9	32.7			
1307		0.0	0.8			13.7	12.4		0.0	0.0	35.0	33.3			
1308		0.0	0.1			14.4	14.3		0.0	0.0	36.0	33.2			
1309		0.0	0.0			14.7	15.1		0.0	0.0	36.7	32.9			
1310		0.75	0.0			14.5	14.7		0.0	0.0	36.7	32.8			
1311		3.89	0.0			14.0	14.1		0.0	0.0	36.4	32.6			
1312		7.33	0.0			13.3	12.9		0.0	0.0	35.7	32.5			
1313		10.04	0.0			12.6	11.9		0.0	0.0	35.2	32.6			
1314		12.59	0.0			11.9	12.1		0.0	2.5	35.2	32.8			
1315		14.88	0.0			11.3	14.1		0.0	4.1	36.0	32.9			
1316		15.07	0.0			10.8	13.9		0.0	6.1	37.5	32.7			
1317		14.56	0.0			10.2	15.3		0.0	8.7	39.7	31.9			
1318		14.2	0.0			9.4	16.4		0.0	10.5	42.0	31.0			
1319		12.13	0.0			8.3	17.9		0.0	12.5	44.2	30.1			
1320		9.67	0.0			6.6	16.8		0.0	13.1	46.0	29.2			
1321		7.38	0.0			4.8	15.8		0.0	13.5	47.2	28.2			
1322		5.2	0.0			2.9	14.6		0.0	13.9	47.7	27.1			
1323		2.79	0.0			1.4	14.1		0.0	15.1	47.7	26.2			
1324		0.74	0.0			0.5	13.6		0.0	16.2	47.5	25.4			
1325		0.0	0.0			0.1	14.0		0.0	15.8	47.0	24.9			
1326		0.0	0.0			0.0	14.5		0.0	15.9	46.4	24.6			
1327		0.0	0.0			0.0	14.4		0.0	14.5	45.5	24.6			
1328		0.0	0.0			0.0	14.6		0.0	13.8	44.5	24.4			
1329		0.0	1.3			0.0	14.3		0.0	14.4	43.4	24.5			
1330		0.0	2.7			0.0	13.4		0.0	16.1	42.4	24.4			
1331		0.0	6.8			0.0	12.3		0.0	17.0	41.5	24.3			
1332		0.0	9.5			0.0	9.6		0.0	19.0	41.2	24.3			
1333		0.0	11.9			0.0	6.6		0.0	19.3	41.2	24.3			
1334		0.0	15.9			0.0	4.4		0.0	19.3	41.2	24.4			
1335		0.0	19.3			0.0	4.6		0.0	19.2	40.9	24.4			
1336		0.0	21.0			0.0	3.2		0.0	19.5	40.0	24.5			
1337		0.15	22.5			0.0	1.8		0.0	20.2	38.9	24.6			
1338		1.13	24.2			0.0	0.6		0.0	20.5	37.7	24.7			
1339		4.47	24.2			0.0	0.0		0.0	21.4	36.7	24.8			
1340		8.03	22.8			0.0	0.0		0.0	22.6	35.7	24.9			
1341		10.88	21.3			0.0	0.0		0.0	24.0	35.0	25.0			
1342		13.51	19.6			0.0	0.0		0.0	25.5	34.0	25.1			
1343		15.98	17.9			0.0	0.0		0.0	27.2	32.7	25.3			
1344		18.1	14.1			0.0	0.0		0.0	27.9	30.8	25.4			
1345		19.96	9.1			0.0	0.0		0.0	26.8	28.5	25.6			
1346		21.69	6.8			0.0	0.0		0.0	26.6	25.8	25.7			
1347		23.21	4.8			0.0	0.0		0.0	26.6	23.0	26.0			
